label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
2,0.0,0.0,0.0,-0.1210130931897513,0.1593139981614495,-0.05902417608342927,-0.3319924099147893,0.20977292479257753,-0.09095005956842768,-0.4641759730390537,0.046872372976486124,-0.11795759303540027,-0.5091442375494246,-0.17252052894713288,-0.1446655608682946,-0.479040586964359,0.11114635882516789,-0.04257567609555801,-0.6511224944730561,0.09880368747318083,-0.1234876605088655,-0.5733240165051313,0.05975435526517202,-0.19137177787497042,-0.4817391282526995,0.037470504145939755,-0.22667054390059804,-0.49386358674604164,-0.056215480126841584,-0.06276303828791657,-0.7393588034198043,-0.10131475599891929,-0.0878533608456264,-0.8806362070652869,-0.13383735937974434,-0.13221788699436496,-1.0,-0.1554587300618064,-0.17092490888967798,-0.4443511204869566,-0.20013454542717024,-0.09895526677340431,-0.6613274744522617,-0.33143636967412154,-0.1670036123184325,-0.8038222486359343,-0.3747443553237246,-0.24780679090709823,-0.9338204418711057,-0.41565754111017333,-0.3066775252482606,-0.3522000498533258,-0.32580507684187543,-0.13499930368619528,-0.4540318459030353,-0.27054985876285126,-0.21193321645291266,-0.3950917895085516,-0.1320234845969116,-0.235076888447305,-0.3337117641301975,-0.025813734256679384,-0.25166503891401076
2,0.0,0.0,0.0,-0.1370679277116406,0.1788838688038634,-0.04137923471454113,-0.3640612129845017,0.19478158161006834,-0.06229403059881626,-0.4951336555289402,0.02529694681134257,-0.08246958154011284,-0.5550772622873927,-0.17188650508735026,-0.10329829031263754,-0.5126809106563505,0.061664294782814225,-0.013575162115000395,-0.6517643810010265,0.03546321367087392,-0.08555368154588668,-0.563866243483086,0.023861057847944116,-0.150225308174534,-0.4643813037742039,0.022224706675348316,-0.18394831740855427,-0.5167912509382475,-0.10810081411011754,-0.0408033518752956,-0.7447804679311284,-0.18976829639343185,-0.06054492619130751,-0.8817599500725838,-0.22912484513915904,-0.10010420775377961,-1.0,-0.25904150519223074,-0.13558757982439854,-0.4550687853525486,-0.2509797671567647,-0.08423733060900156,-0.667572458871188,-0.3881882562880151,-0.14618665421663798,-0.7968936142514574,-0.44156245479058187,-0.21867855733824762,-0.9172251099784984,-0.4943510527942205,-0.272201196809235,-0.3535955503012015,-0.3692234933059246,-0.1267031925651451,-0.4639015568366588,-0.2870398262401356,-0.19566776092373156,-0.4197395375269797,-0.12761657785707844,-0.21535628006160132,-0.3765768017865573,-0.012044816170531708,-0.2304237479211515
2,0.0,0.0,0.0,-0.15600927077901794,0.1585756568560969,-0.04843446337182618,-0.375738270614315,0.1719307082532443,-0.06695390249895238,-0.5038670202455959,0.0025501302666144825,-0.08341466740708277,-0.5454056959230992,-0.21860746180082094,-0.10414537652956138,-0.5091239687296908,-0.007658518705075685,0.008774066595195978,-0.6780192430414125,-0.04407785584956873,-0.025545340332161208,-0.7374196677921934,-0.044681804363353034,-0.06456169489102988,-0.7848365122661943,-0.047112951128373375,-0.09601189747342341,-0.49704736909303077,-0.15344040117534025,-0.017851994047048517,-0.7215753325301006,-0.24708425510740067,-0.03766758535328304,-0.8730210102963626,-0.28691528047312537,-0.08210230704195469,-1.0,-0.31400197620984716,-0.12002203291480422,-0.43387130658673023,-0.27860291694714523,-0.05845704540186308,-0.6560592235299244,-0.42613162171690483,-0.1351959147718635,-0.8069492686635048,-0.4827546735172866,-0.22155572629928766,-0.933340339888677,-0.5340519154142449,-0.2828367027903378,-0.33632312306630646,-0.3882051225896951,-0.09755867593867397,-0.4698433831683049,-0.32574002601607,-0.1988188145126849,-0.4196466822173061,-0.18893315712335823,-0.23765508869898846,-0.3556525234718663,-0.08036285678258452,-0.26234980965840643
2,0.0,0.0,0.0,-0.1883055796774105,0.15987400368731222,-0.04128750241522803,-0.45178032887735514,0.10927150426727927,-0.05777289169890548,-0.5870323174232438,-0.12561093715876792,-0.07675544114976575,-0.603567293720065,-0.37552982336093693,-0.09618032596545317,-0.5338416555319339,-0.08108551338846805,0.031867105990745104,-0.6965744276547873,-0.14545410536444367,-0.035786191098160246,-0.6328854781960944,-0.11635022993347989,-0.10371462833103884,-0.5577755972164845,-0.07403643199372956,-0.14078041284492582,-0.5087592023025712,-0.24592914801547922,0.0007625373083506994,-0.7402318725959923,-0.4083095884532027,-0.01905572451432529,-0.8803978750768643,-0.4778002481959829,-0.06849957528955018,-1.0,-0.5336519593911556,-0.10986712349480712,-0.4310097573167637,-0.38203021376783314,-0.04944010626332643,-0.6506321980846537,-0.6144373585267939,-0.12167598022404315,-0.8122493665236761,-0.7142158967813664,-0.2050860192429755,-0.9507388358721793,-0.805195525727556,-0.2639399778274806,-0.31702549380149164,-0.4953185168182287,-0.09832428330707457,-0.4807567883341905,-0.511478180320392,-0.1726569880368045,-0.45656883059876263,-0.36591692043341556,-0.1850595800883866,-0.4092693557375128,-0.2367375201016717,-0.19457472831110376
2,0.0,0.0,0.0,-0.1755067862675817,-0.03094851966675943,-0.03456073543916966,-0.30889913120077483,-0.1660077248289165,-0.054083574412403676,-0.375000224107291,-0.3037339063574159,-0.08036750002312593,-0.3472889093584615,-0.46130065497098854,-0.10673267075204436,-0.2586866476079186,-0.4770506165739394,0.023932686862434133,-0.3488317635530627,-0.6568789882382517,0.004475428452459425,-0.42512366240318317,-0.778331095912542,-0.013783620872335188,-0.47671983421239833,-0.8754138763648881,-0.0321170166236992,-0.18720538606514808,-0.5189861704884762,-0.005656489798753692,-0.26756896578170514,-0.7564596187546527,-0.03350251948659515,-0.3404319234760256,-0.8866353766406895,-0.056649777200218694,-0.3941141855532671,-1.0,-0.07030425470452803,-0.11271730189961308,-0.5264374889066891,-0.047297951139150356,-0.2417993166022466,-0.7462685140013271,-0.11513491375725739,-0.3277108964152196,-0.8277198607068603,-0.15146106217763963,-0.3678799868603405,-0.9038319757079649,-0.1694990845194433,-0.05036876107712538,-0.48905788681366646,-0.09119109780372668,-0.2276233850081585,-0.5219598252321702,-0.17191496111660615,-0.26114903891837254,-0.39485752453676026,-0.18888951966010398,-0.23289379087343476,-0.2903627689461798,-0.1918234949628829
2,0.0,0.0,0.0,-0.21219381625134803,-0.14102654522038072,0.05885155491315249,-0.3055900227256603,-0.3307880063595853,0.03936753586160297,-0.3698281543285592,-0.40201377100930685,0.006507388479658059,-0.4106444573686159,-0.379361881707277,-0.04074607386646135,-0.15034293584390596,-0.5896060501864785,-0.016874577244441667,-0.32485283989135044,-0.6419334579104405,-0.040957315356372294,-0.3641239277826691,-0.49410177136257066,-0.06862519596618763,-0.35162941875341,-0.39232716495974823,-0.09229313067475232,-0.12258525471093375,-0.576910423562862,-0.07596452974375156,-0.31517826741273414,-0.7095120041671733,-0.10449063286119985,-0.4054001225122162,-0.7561479513944188,-0.13755621095708712,-0.4498669924171761,-0.8263302484838224,-0.1706515263611671,-0.1258172625865397,-0.4968558895121465,-0.12415332428130563,-0.3021084490526859,-0.6856714073355393,-0.17178711613903574,-0.41230226488547495,-0.836307229832206,-0.21300354849289221,-0.4634255830369761,-1.0,-0.25031510015594216,-0.17736133716203192,-0.3851730500749325,-0.15865510252917164,-0.3644208953855755,-0.42076071422068817,-0.18485206875083338,-0.3919723315765715,-0.3258341514417578,-0.1666748366437593,-0.35299193290331976,-0.24736459564376362,-0.1618919107531861
2,0.0,0.0,0.0,0.05427549674977666,-0.19866776518715726,0.05790938040036704,0.03930016514969757,-0.3864102498353706,0.06034249551609818,-0.04859559580986528,-0.4819331284941945,0.05709088438677749,-0.13557065835418144,-0.49611643648277226,0.04647941126745498,0.07417540354648199,-0.48746057069551657,-0.030680870295313054,-0.03550588429412998,-0.6416544216564619,-0.04201641209706504,-0.09259020800537517,-0.5858878765851621,-0.044955975214053756,-0.10339731211806345,-0.5168422775793305,-0.04525489735121125,-0.014598226164409422,-0.47812872088511915,-0.06887862451584661,-0.08716607727103132,-0.7428500474935449,-0.10873033191435982,-0.11763459849001744,-0.8830644262200044,-0.1236987304045259,-0.12557555264202352,-1.0,-0.12849360883145647,-0.1087011295882555,-0.42890805353763733,-0.09356284168249619,-0.1951325991529946,-0.6757868766193516,-0.13992168500471053,-0.24238189418230088,-0.8278924795198024,-0.1609430832994024,-0.26454684914890675,-0.9509116307900874,-0.1679114858774323,-0.19250354529278768,-0.3521627772500717,-0.10421400888838925,-0.21718067837728158,-0.511230476734109,-0.10729789566273769,-0.20152852660010137,-0.4685107206086309,-0.07390291687875081,-0.17287046451511245,-0.409601444428093,-0.05044584274682727
2,0.0,0.0,0.0,-0.1474594441873324,-0.11162602852036933,0.03151330224397598,-0.1924513061580355,-0.2999809332646931,0.04724985889557992,-0.152546709168153,-0.4522972816035471,0.06995769064377422,-0.10166747266956827,-0.5397042229352026,0.09267513700991448,-0.14198330447322943,-0.42442310125649785,-0.06546304937088983,-0.1771539777543199,-0.6820595887478528,-0.06646217880108912,-0.20718642587113315,-0.8174261294007326,-0.061501723860118,-0.23344504706883612,-0.9243841011160974,-0.05762120447358154,-0.05155151225211078,-0.44939445782004817,-0.06104899181361596,-0.04741888404131588,-0.7245047415504029,-0.07309102724827686,-0.0477158917772104,-0.8802966090677926,-0.07892516116782564,-0.04360337030546643,-1.0,-0.083068265249667,0.01849499324864236,-0.4593694803967961,-0.03967467236606595,-0.0016294258659331174,-0.6454391502476076,-0.02336279864332055,-0.03515212654765557,-0.5893852017867265,0.0030840835446219947,-0.048684135262886945,-0.5262803746093486,0.021566300184768565,0.07057742741207201,-0.4646625794519527,-0.013510373278755903,0.0311085053239525,-0.5973120236566185,0.019100818288200407,-0.008851471865298714,-0.5440776986797152,0.055391566122392606,-0.021696991442502526,-0.48561934822965364,0.08273582664506382
2,0.0,0.0,0.0,-0.037840950837083345,-0.16364161183355075,0.101663099932377,-0.07089669019449052,-0.3228342374248105,0.13917516916125197,-0.07687956029101067,-0.46139518847881333,0.1705017971072387,-0.0720961564739011,-0.5351188985944848,0.2072218328200777,-0.07576521848519027,-0.42144206609915374,-0.021601289801151356,-0.056385596774735584,-0.6278910995050044,0.010323316259875495,-0.03465979338581197,-0.612436899224373,0.060354446314788174,-0.010631767385379609,-0.579155612878544,0.09865360880007114,-0.05246280467228187,-0.44968630070318893,-0.04424674922393348,-0.04750750857838596,-0.728028457210121,-0.06855534807756318,-0.04205255811778943,-0.8902623107367021,-0.06688044086611522,-0.025146147464346527,-1.0,-0.05808740011228049,-0.0309346116684783,-0.45241800750722266,-0.03745252621769696,-0.031579372039387654,-0.6414212894829452,-0.01215322300177487,-0.03396458279599879,-0.6080673679685316,0.035139964583560154,-0.03889695444189117,-0.5515886765716168,0.07072567406194843,-0.005155124973984038,-0.43429865527160005,-0.018556438837589152,-0.014578798599521643,-0.5755213894549018,0.04691642658612326,-0.01946252768907678,-0.5352304806747314,0.11245421893548724,-0.019411502304810854,-0.4795290020149686,0.15932599518498675
2,0.0,0.0,0.0,0.068526077024858,-0.19328715643651906,0.08125324141115968,0.06672780513434978,-0.35977387844284325,0.1028275733065376,0.04117627742020229,-0.4822314526179545,0.11677053792418457,-0.005499578705231423,-0.5350411523292955,0.13230005578996615,0.023378175329106504,-0.4506824014122185,-0.023883288429485176,0.021596963473903753,-0.6527501898229281,-0.014568186273513202,0.03643406816965845,-0.615603684967626,0.00961601690469929,0.05195357427763165,-0.5692277010120685,0.03255017703235321,-0.03658120096241026,-0.45619960081119265,-0.053543298645482844,-0.039099598568558915,-0.7343585106348897,-0.07462300965809605,-0.0269035154885898,-0.887777005315042,-0.07504643693108545,-0.0074674898200446605,-1.0,-0.06931578685563684,-0.08995067807633285,-0.4380574947218013,-0.06152237927777741,-0.07994196384233644,-0.6543925986678756,-0.055116160814814505,-0.06776278060954785,-0.6632767922648358,-0.029078064174119674,-0.06370145098403565,-0.632535810055329,-0.006852689569183638,-0.11550124466173074,-0.39870151505928564,-0.05850552628562342,-0.08589823889175448,-0.5629321475140405,-0.013466362291428642,-0.06067181297716038,-0.5364693896512064,0.043974846664369044,-0.04182752224212115,-0.4849602573262039,0.08556516032873648
2,0.0,0.0,0.0,0.08056636234039824,-0.2111618731061509,0.1003988186777079,0.08606787168664959,-0.37598372864298396,0.13117689203476948,0.06298361283552835,-0.4864001588216534,0.15285311568304505,0.01503809770447346,-0.5371985177300886,0.1709237982803622,0.037466987913600105,-0.4633140162566149,-0.005774950926430436,0.02248409121696273,-0.6561187696366938,0.023772658617062143,0.02503169143914269,-0.6158037700814141,0.060693753403744645,0.0389501259713207,-0.5702146172596353,0.08678244381470714,-0.025859706556683983,-0.4683338681442846,-0.04067577981276566,-0.04205309419667055,-0.7435416049340856,-0.06054098912778012,-0.04281255850774476,-0.8836419266232822,-0.05818359282336475,-0.03462749393485069,-1.0,-0.049282020806770375,-0.0856516528115413,-0.4394788107573496,-0.05199968251664862,-0.09923183784466437,-0.7140374033511434,-0.05414854964290872,-0.1041795352992427,-0.8546134856553547,-0.04600600684042399,-0.10984975989199604,-0.9604447923582149,-0.03750298876217582,-0.12307007366631827,-0.39244575026769213,-0.04719658058037089,-0.09572116840713643,-0.5724953853104058,-0.0031200778675566777,-0.0673464580691015,-0.5727327332639799,0.048717709453586736,-0.03938370777470978,-0.5513438988389934,0.08244229528632178
2,0.0,0.0,0.0,0.09923802621170674,-0.20755667908419467,0.0967668035947065,0.11078952010657735,-0.38215308281695626,0.12490902752687758,0.07065706470072214,-0.48835766950644116,0.14531048458423473,0.0017373098158603255,-0.5328283308016689,0.15932184035638974,0.06924861849346943,-0.4706354331381171,-0.01449660787433203,0.03979696663231692,-0.6625872945300882,0.01574086313059374,0.03405590202418744,-0.625340697111029,0.054935791596772275,0.049790828377098,-0.5788885527526763,0.08127107662653363,-0.019597557150029653,-0.4691445315649198,-0.049262053588289334,-0.07109991307464326,-0.7348510016371341,-0.06612590205879418,-0.09472349514966089,-0.8626185046444003,-0.06063212871606322,-0.10254965082187965,-0.9703575753173493,-0.05128969329745258,-0.09954637575540849,-0.4338199503671379,-0.06092757714793458,-0.10135289060735202,-0.7120738442479599,-0.07005429559997677,-0.09734434653922935,-0.8758345911834221,-0.07024134176620135,-0.0984287982349922,-1.0,-0.06837718598382925,-0.154129912300377,-0.378571183406117,-0.05503978608967224,-0.11304806277782789,-0.5455197521709388,-0.019691668843809178,-0.08014629641307185,-0.5419153431635881,0.025397798071873225,-0.047024702286639755,-0.5152812222870549,0.05342486985274151
2,0.0,0.0,0.0,-0.12513693476471566,-0.12406269794382656,0.04272450048802711,-0.16145533591718728,-0.30267034127842696,0.054401575257551085,-0.1238509214188168,-0.4592400198124815,0.07121759197500858,-0.0829712103259115,-0.5497459238587815,0.08450760313981606,-0.1346993370010503,-0.41404076769706316,-0.08371239965417025,-0.18183767289580294,-0.6761333902525837,-0.08186587363246785,-0.21566232988863673,-0.8107044043630101,-0.06845458023160575,-0.24416815024263608,-0.9169769195409907,-0.05988383629138178,-0.03756161368302289,-0.43997344758340073,-0.08785841041929131,-0.03518131555068181,-0.7321076282986262,-0.1136048112923643,-0.025923690124006214,-0.8884122281770337,-0.12134416132777441,-0.015949270373386993,-1.0,-0.12471056876576056,0.042384342729836,-0.4487482511730049,-0.07090013866848179,0.027350039228777042,-0.7056035813940241,-0.07271056144666203,0.0041052982795186,-0.7638910523543074,-0.05808520760404779,-0.007347102042712668,-0.7755755158333582,-0.04735092918681239,0.09849072232660777,-0.4527209305692811,-0.04484832951461254,0.05932773761731839,-0.6233900568773512,-0.02197251936200456,0.017993049083943218,-0.6045629487820622,0.01173061051325095,0.002716817554125927,-0.5636110013688306,0.03609456568528398
2,0.0,0.0,0.0,-0.10998652082115634,-0.12779147659206824,0.03720555220644209,-0.1410505982750803,-0.30296394765040763,0.04036896345106091,-0.12831973770983468,-0.460017062369358,0.04835262668552783,-0.11587980804757014,-0.5532522062647431,0.052762827601356005,-0.12189880902678965,-0.4021989604874626,-0.09033096287510299,-0.1944810345738381,-0.6552986216722454,-0.09798072800029546,-0.24729537278891353,-0.7771779888309178,-0.08660415621046158,-0.2856374477335197,-0.8773772718520014,-0.07747319280470484,-0.05511227407735943,-0.4335970352932647,-0.09720414736479888,-0.07018607339483367,-0.7214426454821049,-0.1374543525888211,-0.07346493283415498,-0.883044072933496,-0.14578003246165425,-0.07236952686238766,-1.0,-0.14421443923913593,-0.00401896720768764,-0.44222426744822463,-0.08446118404300622,-0.047610966205075926,-0.6965087981811706,-0.10364964948473708,-0.08526374559440297,-0.7827025002242399,-0.09191857343233172,-0.10553301624240276,-0.8198913083385785,-0.07715137082591306,0.03114703458840016,-0.4386025030282065,-0.06234638341355444,-0.027295918090712502,-0.6030425981399942,-0.04949008503835241,-0.0672910940287749,-0.597136298029741,-0.015775777422918448,-0.07857063075771699,-0.5659247412256371,0.011992762993162317
2,0.0,0.0,0.0,-0.15298231990334188,-0.09343333945584083,-0.01133440540218445,-0.2579968860461854,-0.2659160007471009,-0.0397567502586194,-0.303375361634818,-0.44763620835435525,-0.052473244351949666,-0.2686944566507094,-0.5640672359823641,-0.06825611446721555,-0.176005970607314,-0.3397700262182821,-0.16857459141984982,-0.22812269195029763,-0.5826503637466955,-0.19999956241543929,-0.2641402410717953,-0.6994688918493925,-0.20587724711560304,-0.3039588598496033,-0.7925280608468745,-0.21054596908478745,-0.07204881575979931,-0.3648919919926902,-0.16235292254830547,-0.10544244416699411,-0.642743007360184,-0.21603132892935328,-0.10747240415369509,-0.7605540016786521,-0.23466564550639107,-0.11180016445520145,-0.8325825899136726,-0.24368268467726406,0.01933480118513145,-0.381857227775104,-0.1382551399035217,-0.021121178373443506,-0.6970947539410736,-0.18981781306779635,-0.05200729120893173,-0.8763348035101343,-0.21259228159152027,-0.07098969946238184,-1.0,-0.22358549568320754,0.08122056449519151,-0.39995210494132855,-0.10353677331102264,0.01847951013739992,-0.6164174651113947,-0.12492384482268525,-0.02768473891380517,-0.61342937145098,-0.11358937843796392,-0.04298178515268681,-0.5842056356519036,-0.1049022765462641
2,0.0,0.0,0.0,-0.12523199018402806,-0.048923307005521485,-0.04767041984877363,-0.223394280825073,-0.19708691891752914,-0.08118670754874084,-0.18632091743342044,-0.34107231494528867,-0.11105360913976535,-0.10198147792370482,-0.4573892971338419,-0.13892072249124413,-0.2177510254133971,-0.4468658381464497,-0.0475139786885406,-0.2778584983077019,-0.5821929812658061,-0.10592085533254092,-0.23997008928220706,-0.4788744485479232,-0.1568685101480022,-0.19975502922151428,-0.38917771951488644,-0.1867688541783929,-0.13171007458396033,-0.522447250935067,-0.06483270745446638,-0.19845089907132507,-0.7302018973451024,-0.08760170126020526,-0.23458401747791513,-0.853055742636414,-0.12634456193325355,-0.2587571339704478,-0.979304682941392,-0.1617410003580986,-0.039311596402429136,-0.5086451830388804,-0.09204026108913996,-0.047248506785262046,-0.7325880412836469,-0.1423207365609944,-0.06396715534646938,-0.8636112692271708,-0.20196341668415113,-0.06823221801399404,-1.0,-0.2481033949867393,0.053300070634431464,-0.441610750717593,-0.11909048974043655,-0.018721052560158897,-0.48519469463285453,-0.1699261668418109,-0.07526430775757463,-0.4005275085043427,-0.18471386716612934,-0.10322290126820587,-0.3343769707470609,-0.19810319858159622
2,0.0,0.0,0.0,-0.12672089911188492,-0.047843152179682734,-0.04933227766061113,-0.22683297046898995,-0.1983621528746024,-0.0834575757771456,-0.18765749974568258,-0.34740046101918404,-0.11350312256103531,-0.09652480070599374,-0.46047835712232577,-0.1417555794962607,-0.22562168984949416,-0.44334945274181364,-0.04941284280900875,-0.2834794400638576,-0.5814178450279048,-0.10787159230842192,-0.24079968271487104,-0.47936823975286785,-0.15865774433487037,-0.19900263216744116,-0.39075102975306386,-0.1889857229570408,-0.13669672357606208,-0.520201387922133,-0.06595097783174422,-0.20152184118087985,-0.7255642448732683,-0.08745322083272129,-0.23740356147406527,-0.8493994460387074,-0.1269734508358246,-0.263322548748465,-0.9773789838949468,-0.16418315697651373,-0.04163158326223653,-0.5087949474746888,-0.09270843462603984,-0.048958500404260974,-0.7294407434681914,-0.14333440423356975,-0.06454783649915005,-0.861893263371123,-0.20667854313623765,-0.06890464091023747,-1.0,-0.2563506346212611,0.054849150064734696,-0.447232389752503,-0.11929710656257365,-0.02005366204927334,-0.48271964977307447,-0.17303163272450384,-0.07722994172375276,-0.39682445888334694,-0.19256641211647987,-0.10682597978022683,-0.3322341288401394,-0.2099401014875282
2,0.0,0.0,0.0,-0.12732393974531275,-0.049941620908020824,-0.05049935549726154,-0.2296069629004621,-0.19895653090249943,-0.08487856675932201,-0.18769139688671677,-0.34320422363857434,-0.11513491701777435,-0.09044767305074024,-0.4544355852307301,-0.144075432546686,-0.21962825452918205,-0.4526409266889596,-0.04676424619059879,-0.2802189828829063,-0.5736136749409715,-0.10859433650530435,-0.24059042831702462,-0.47159592813608786,-0.16316095910560535,-0.1977691173688684,-0.38823241428189326,-0.1952897121713767,-0.13280795199705525,-0.527828074580342,-0.06467911278952547,-0.20064302987304422,-0.7295108413870623,-0.08880356819547329,-0.24108541569169986,-0.8551954830572569,-0.12845892482019214,-0.2698616428326538,-0.9865632588961796,-0.16453477958633,-0.03755464235442457,-0.514551377442875,-0.09379502629699472,-0.04676898893852504,-0.7348626179519275,-0.14798293489118008,-0.06651623363199181,-0.8635490902118881,-0.21028132029124794,-0.07220961295631649,-1.0,-0.25740195590070114,0.05778136032980619,-0.4472452423143953,-0.12318596277373695,-0.021437841726250174,-0.48799622685555316,-0.1793225639945936,-0.07766406061619488,-0.399232345127093,-0.19678572442750997,-0.10357910851778578,-0.3327246003383097,-0.21132667376558142
2,0.0,0.0,0.0,-0.12920841868790803,-0.04657246184819409,-0.052399929875435694,-0.23080704353685466,-0.19267800210666938,-0.0895559869831537,-0.19043092726938404,-0.34015455175116155,-0.12170881906116039,-0.09658096548434303,-0.4551906841270746,-0.1524578719117731,-0.22599294271633455,-0.44676855951634725,-0.05646750250001323,-0.28484809186629406,-0.5767458302809343,-0.11845056972632392,-0.2403447747138578,-0.4723809534999439,-0.17231589092878213,-0.19522424631935018,-0.3870038590940147,-0.20450903817298718,-0.13731991824759887,-0.5232907103870079,-0.0722619051394009,-0.2058999079433655,-0.7250082686479307,-0.09730157500592171,-0.24599124786381024,-0.8518129047304891,-0.13848838226799762,-0.27479066955780507,-0.986546337033027,-0.17637448626908325,-0.0413107819056722,-0.5103504966769729,-0.09817443690687065,-0.052040931422800786,-0.7286071132108614,-0.1521834405538878,-0.07107233348587985,-0.8603334306576204,-0.21571494703985636,-0.07591272361331984,-1.0,-0.26463310534319445,0.05606965755754421,-0.4460361306135014,-0.12404192161648103,-0.022690315489307156,-0.47809322335101423,-0.17999145062665778,-0.08202256415618962,-0.38713530562861403,-0.19881988161619904,-0.11046832858167574,-0.3213579910387243,-0.2150135622836596
2,0.0,0.0,0.0,-0.1356475607121791,-0.03467652124505451,-0.05216973987107904,-0.2454784383861291,-0.17658538918844063,-0.08856666695843075,-0.20530396634183717,-0.3213614361867838,-0.12043441742477848,-0.10876400814536778,-0.4346391519448194,-0.1507217329091724,-0.24370976980016196,-0.44361078314251673,-0.052421864556478494,-0.30929918990944916,-0.5686941686421635,-0.11517031529382113,-0.2640209292074447,-0.4624100004566193,-0.1703899982680935,-0.2194041291127318,-0.3795287314359716,-0.20356946065852458,-0.1563814490815917,-0.5258385392802406,-0.0684332019852892,-0.23382527497814187,-0.7192198693709024,-0.09519759960664026,-0.28000387788966324,-0.8414270783917794,-0.1360400085289056,-0.31664918542198406,-0.975521083925645,-0.17285270563340716,-0.06024899920530254,-0.5151365535263116,-0.09472931181414244,-0.0717526554209366,-0.7316988463278252,-0.14787650381939155,-0.09532605576708249,-0.8596296165500413,-0.20672455727548572,-0.10725356562282304,-1.0,-0.25185749083828335,0.0374676720687949,-0.4492604155115287,-0.12144877386417097,-0.036047803612630616,-0.4756618561190467,-0.17439996261505186,-0.08834652918003252,-0.3810864854120644,-0.18806215703723395,-0.11169709332975236,-0.3150053560914171,-0.2001040466431925
2,0.0,0.0,0.0,-0.13449929086907247,-0.01793947672818801,-0.06449287444844695,-0.2565503970594894,-0.14921150150518145,-0.10625275901953753,-0.2012559169447619,-0.30246516012363167,-0.13982113941136284,-0.08100304899383837,-0.4078581016189844,-0.17092904407592127,-0.27480121693770065,-0.41621109081403923,-0.06883451529255183,-0.3426386383419604,-0.5381333216807243,-0.13428115299235213,-0.28493589956717524,-0.43297976530758614,-0.18964832338104579,-0.23943776477625248,-0.3566410847565824,-0.22344172103804807,-0.18442581293572605,-0.5046745011464204,-0.08166625842471617,-0.2650594932191631,-0.6904628460674502,-0.11804548443498629,-0.3100189323233561,-0.8031823655493144,-0.16208060129830656,-0.3594709588799056,-0.9349299149391199,-0.20025971804953382,-0.08297829289909632,-0.5093615098488296,-0.1055530483398896,-0.09192095794579701,-0.7118197354034447,-0.16908512950854498,-0.11674734831896864,-0.847695649048745,-0.23189722469516247,-0.1449924970496417,-1.0,-0.27811850204277533,0.02259513737887857,-0.4663363088650707,-0.13021579159206315,-0.04702579817997645,-0.5119768556384221,-0.18700529077052255,-0.09281580233121844,-0.40529199443587915,-0.19875815824647558,-0.12246947602206523,-0.3301190497677236,-0.20999107157924526
2,0.0,0.0,0.0,-0.33885118539553777,-0.07692986822641358,-0.06791350751644273,-0.571872697107153,-0.22798866454614206,-0.1525599248601261,-0.6646593262379459,-0.37498462349385997,-0.2376775880963782,-0.7288837369062191,-0.5437741898444463,-0.32350711600037574,-0.5147453118240787,-0.7882176405830346,-0.12785890883956755,-0.6243225123679524,-0.9384767766846467,-0.28485594393796815,-0.6618750934670447,-0.7832922446881645,-0.410793112298876,-0.7028923228524119,-0.6276245095693055,-0.48720644457735235,-0.3363395119451907,-0.8602660106897635,-0.17482971256032986,-0.5231826935314499,-1.0,-0.31610610261695965,-0.708272748670659,-0.9447302440765439,-0.41740615652277235,-0.8830014546870949,-0.8556947453544115,-0.478759235009865,-0.15802347318869672,-0.8326143434670037,-0.23508319682338694,-0.2787156559285829,-0.8677882548226538,-0.3856827249550632,-0.41449049179103414,-0.8652959094972018,-0.4639328433398282,-0.5587086060769263,-0.8389064671086911,-0.5061519790679817,0.02033679093831986,-0.7189305715736025,-0.2954135021930185,-0.1275163212091937,-0.5787374573982739,-0.433818641967302,-0.2583872186713618,-0.45806804253432337,-0.4729949084058313,-0.39059290333496965,-0.3521197793383328,-0.4847960390356186
2,0.0,0.0,0.0,-0.21963019104569548,-0.21945161332217647,-0.06689660993879538,-0.4126034436588055,-0.3146352406980333,-0.16507605256602467,-0.5476230454629508,-0.2330060490691385,-0.25913278493074005,-0.610599291378855,-0.08157724174568924,-0.37485308243040455,-0.4525530584566061,-0.5362520509380974,-0.2702825865935074,-0.6934047767917607,-0.259248934563556,-0.4226440373372875,-0.8614496614908503,-0.13871314573240986,-0.5326667004738359,-1.0,-0.07692293420361757,-0.6136699423939284,-0.32413573020199227,-0.38746217399129096,-0.33348060516930134,-0.5779229694553241,-0.1636600671761466,-0.4958930634315901,-0.8059443035406938,-0.06562197925344307,-0.5927424885504718,-0.9947611016591185,0.004695898371185626,-0.6664565124832883,-0.20542653637141198,-0.1514063884750421,-0.39394829790800645,-0.41190830474543627,0.0815291571811746,-0.5590752535273449,-0.5081208799568074,0.10508719231290156,-0.6147299287385305,-0.5783371770062395,0.05937593347446385,-0.6453624247510676,-0.11004299471286248,0.10295492791026029,-0.45299351471527793,-0.25891110570997244,0.31712929893014163,-0.597957383262283,-0.3115691152996735,0.37036030336257986,-0.6303063126926958,-0.3375708049077797,0.3622626153179178,-0.6467080968001133
